event_id,event_name,phase,vehicle_type,parking_lot_id,assigned_capacity
445,The Munich Show - Mineralientage München,disassembly,trucks,2,320
446,Celonis Block,assembly,cars,1,260
446,Celonis Block,assembly,cars,2,670
446,Celonis Block,assembly,busses,2,3
446,Celonis Block,assembly,busses,12,99
446,Celonis Block,assembly,busses,11,48
446,Celonis Block,assembly,trucks,11,176
446,Celonis Block,assembly,trucks,4,504
446,Celonis Block,runtime,cars,1,260
446,Celonis Block,runtime,cars,2,675
446,Celonis Block,runtime,cars,12,100
446,Celonis Block,runtime,cars,11,225
446,Celonis Block,runtime,cars,4,900
446,Celonis Block,runtime,cars,3,650
446,Celonis Block,runtime,cars,14,240
446,Celonis Block,runtime,busses,14,180
446,Celonis Block,runtime,trucks,14,240
446,Celonis Block,disassembly,cars,1,260
446,Celonis Block,disassembly,cars,2,190
446,Celonis Block,disassembly,busses,2,60
446,Celonis Block,disassembly,trucks,2,320
447,productronica,assembly,cars,4,740
447,productronica,assembly,busses,4,120
447,productronica,assembly,trucks,4,40
447,productronica,assembly,trucks,5,520
447,productronica,runtime,cars,4,900
447,productronica,runtime,cars,5,1500
447,productronica,runtime,cars,16,1130
447,productronica,runtime,cars,14,1100
447,productronica,runtime,cars,15,900
447,productronica,runtime,cars,6,370
447,productronica,runtime,busses,6,204
447,productronica,runtime,busses,3,126
447,productronica,runtime,trucks,3,480
447,productronica,disassembly,cars,4,900
447,productronica,disassembly,cars,5,250
447,productronica,disassembly,busses,5,180
447,productronica,disassembly,trucks,5,880
448,SEMICON Europa,assembly,cars,1,260
448,SEMICON Europa,assembly,busses,2,30
448,SEMICON Europa,assembly,trucks,2,200
448,SEMICON Europa,runtime,cars,1,260
448,SEMICON Europa,runtime,cars,2,675
448,SEMICON Europa,runtime,cars,3,35
448,SEMICON Europa,runtime,busses,3,9
448,SEMICON Europa,runtime,busses,11,51
448,SEMICON Europa,runtime,trucks,11,80
448,SEMICON Europa,disassembly,cars,1,260
448,SEMICON Europa,disassembly,cars,2,40
448,SEMICON Europa,disassembly,busses,2,60
448,SEMICON Europa,disassembly,trucks,2,240
449,eMove360°,assembly,cars,1,100
449,eMove360°,assembly,trucks,1,80
449,eMove360°,runtime,cars,1,200
449,eMove360°,disassembly,cars,1,180
449,eMove360°,disassembly,busses,1,30
449,eMove360°,disassembly,trucks,1,48
449,eMove360°,disassembly,trucks,2,72
450,HEIM + HANDWERK,assembly,cars,5,1360
450,HEIM + HANDWERK,assembly,busses,5,138
450,HEIM + HANDWERK,assembly,busses,6,102
450,HEIM + HANDWERK,assembly,trucks,6,472
450,HEIM + HANDWERK,assembly,trucks,7,568
450,HEIM + HANDWERK,runtime,cars,5,1500
450,HEIM + HANDWERK,runtime,cars,6,575
450,HEIM + HANDWERK,runtime,cars,7,485
450,HEIM + HANDWERK,runtime,busses,7,150
450,HEIM + HANDWERK,runtime,trucks,7,112
450,HEIM + HANDWERK,runtime,trucks,8,88
450,HEIM + HANDWERK,disassembly,cars,5,1390
450,HEIM + HANDWERK,disassembly,busses,5,108
450,HEIM + HANDWERK,disassembly,busses,6,132
450,HEIM + HANDWERK,disassembly,trucks,6,440
450,HEIM + HANDWERK,disassembly,trucks,7,600
451,ISPO Munich,assembly,cars,5,1500
451,ISPO Munich,assembly,cars,6,300
451,ISPO Munich,assembly,busses,6,273
451,ISPO Munich,assembly,busses,7,27
451,ISPO Munich,assembly,trucks,7,720
451,ISPO Munich,assembly,trucks,8,640
451,ISPO Munich,runtime,cars,5,2
451,ISPO Munich,runtime,cars,6,3
451,ISPO Munich,runtime,cars,7,150
451,ISPO Munich,runtime,cars,8,800
451,ISPO Munich,runtime,cars,9,70
451,ISPO Munich,runtime,cars,10,900
451,ISPO Munich,runtime,cars,4,900
451,ISPO Munich,runtime,cars,19,1230
451,ISPO Munich,runtime,cars,18,325
451,ISPO Munich,runtime,busses,18,240
451,ISPO Munich,runtime,trucks,18,360
451,ISPO Munich,disassembly,cars,5,1500
451,ISPO Munich,disassembly,cars,6,160
451,ISPO Munich,disassembly,busses,6,270
451,ISPO Munich,disassembly,trucks,6,144
451,ISPO Munich,disassembly,trucks,7,748
451,ISPO Munich,disassembly,trucks,8,348
452,Trendset,assembly,cars,4,670
452,Trendset,assembly,busses,4,120
452,Trendset,assembly,trucks,4,108
452,Trendset,assembly,trucks,5,412
452,Trendset,runtime,cars,4,900
452,Trendset,runtime,cars,5,1440
452,Trendset,runtime,busses,5,60
452,Trendset,runtime,busses,16,60
452,Trendset,runtime,trucks,16,200
452,Trendset,disassembly,cars,4,640
452,Trendset,disassembly,busses,4,120
452,Trendset,disassembly,trucks,4,140
452,Trendset,disassembly,trucks,5,340
453,OPTI München,assembly,cars,4,900
453,OPTI München,assembly,cars,5,360
453,OPTI München,assembly,busses,5,210
453,OPTI München,assembly,trucks,5,928
453,OPTI München,assembly,trucks,16,32
453,OPTI München,runtime,cars,4,900
453,OPTI München,runtime,cars,5,1500
453,OPTI München,runtime,cars,16,590
453,OPTI München,runtime,busses,16,180
453,OPTI München,runtime,trucks,16,240
453,OPTI München,disassembly,cars,4,900
453,OPTI München,disassembly,cars,5,280
453,OPTI München,disassembly,busses,5,180
453,OPTI München,disassembly,trucks,5,880
455,INHORGENTA MUNICH,assembly,cars,4,900
455,INHORGENTA MUNICH,assembly,cars,5,750
455,INHORGENTA MUNICH,assembly,busses,5,270
455,INHORGENTA MUNICH,assembly,trucks,5,480
455,INHORGENTA MUNICH,assembly,trucks,16,760
455,INHORGENTA MUNICH,runtime,cars,4,900
455,INHORGENTA MUNICH,runtime,cars,5,1500
455,INHORGENTA MUNICH,runtime,cars,16,910
455,INHORGENTA MUNICH,runtime,busses,16,180
455,INHORGENTA MUNICH,runtime,trucks,16,40
455,INHORGENTA MUNICH,runtime,trucks,14,240
455,INHORGENTA MUNICH,disassembly,cars,4,900
455,INHORGENTA MUNICH,disassembly,cars,5,220
455,INHORGENTA MUNICH,disassembly,busses,5,180
455,INHORGENTA MUNICH,disassembly,trucks,5,840
456,f.re.e 2. Option,assembly,cars,1,260
456,f.re.e 2. Option,assembly,cars,2,675
456,f.re.e 2. Option,assembly,cars,3,650
456,f.re.e 2. Option,assembly,cars,11,225
456,f.re.e 2. Option,assembly,cars,12,100
456,f.re.e 2. Option,assembly,cars,4,60
456,f.re.e 2. Option,assembly,busses,4,330
456,f.re.e 2. Option,assembly,trucks,4,508
456,f.re.e 2. Option,assembly,trucks,14,972
456,f.re.e 2. Option,runtime,cars,1,260
456,f.re.e 2. Option,runtime,cars,2,675
456,f.re.e 2. Option,runtime,cars,3,650
456,f.re.e 2. Option,runtime,cars,11,225
456,f.re.e 2. Option,runtime,cars,12,100
456,f.re.e 2. Option,runtime,cars,4,900
456,f.re.e 2. Option,runtime,cars,14,1100
456,f.re.e 2. Option,runtime,cars,15,900
456,f.re.e 2. Option,runtime,cars,5,420
456,f.re.e 2. Option,runtime,busses,5,300
456,f.re.e 2. Option,runtime,trucks,5,440
456,f.re.e 2. Option,disassembly,cars,1,260
456,f.re.e 2. Option,disassembly,cars,2,675
456,f.re.e 2. Option,disassembly,cars,3,650
456,f.re.e 2. Option,disassembly,cars,11,225
456,f.re.e 2. Option,disassembly,cars,12,100
456,f.re.e 2. Option,disassembly,cars,4,100
456,f.re.e 2. Option,disassembly,busses,4,330
456,f.re.e 2. Option,disassembly,trucks,4,468
456,f.re.e 2. Option,disassembly,trucks,14,1052
457,IMOT 2. Option,assembly,cars,1,260
457,IMOT 2. Option,assembly,cars,2,160
457,IMOT 2. Option,assembly,busses,2,60
457,IMOT 2. Option,assembly,trucks,2,320
457,IMOT 2. Option,runtime,cars,1,260
457,IMOT 2. Option,runtime,cars,2,675
457,IMOT 2. Option,runtime,cars,12,95
457,IMOT 2. Option,runtime,busses,12,3
457,IMOT 2. Option,runtime,busses,11,57
457,IMOT 2. Option,runtime,trucks,11,80
457,IMOT 2. Option,disassembly,cars,1,230
457,IMOT 2. Option,disassembly,busses,1,30
457,IMOT 2. Option,disassembly,trucks,2,160
458,f.re.e,assembly,cars,1,260
458,f.re.e,assembly,cars,2,675
458,f.re.e,assembly,cars,3,650
458,f.re.e,assembly,cars,11,225
458,f.re.e,assembly,cars,12,100
458,f.re.e,assembly,cars,4,40
458,f.re.e,assembly,busses,4,330
458,f.re.e,assembly,trucks,4,528
458,f.re.e,assembly,trucks,14,912
458,f.re.e,runtime,cars,1,260
458,f.re.e,runtime,cars,2,675
458,f.re.e,runtime,cars,3,650
458,f.re.e,runtime,cars,11,225
458,f.re.e,runtime,cars,12,100
458,f.re.e,runtime,cars,4,900
458,f.re.e,runtime,cars,14,1100
458,f.re.e,runtime,cars,15,900
458,f.re.e,runtime,cars,5,1500
458,f.re.e,runtime,cars,16,1130
458,f.re.e,runtime,cars,6,60
458,f.re.e,runtime,busses,6,420
458,f.re.e,runtime,trucks,6,92
458,f.re.e,runtime,trucks,17,548
458,f.re.e,disassembly,cars,1,260
458,f.re.e,disassembly,cars,2,675
458,f.re.e,disassembly,cars,3,305
458,f.re.e,disassembly,busses,3,210
458,f.re.e,disassembly,trucks,3,132
458,f.re.e,disassembly,trucks,11,224
458,f.re.e,disassembly,trucks,12,100
458,f.re.e,disassembly,trucks,4,464
459,IMOT,assembly,cars,4,220
459,IMOT,assembly,busses,4,30
459,IMOT,assembly,trucks,4,160
459,IMOT,runtime,cars,4,900
459,IMOT,runtime,cars,5,470
459,IMOT,runtime,busses,5,60
459,IMOT,runtime,trucks,5,120
459,IMOT,disassembly,cars,4,490
459,IMOT,disassembly,busses,4,90
459,IMOT,disassembly,trucks,4,320
459,IMOT,disassembly,trucks,5,40
460,IHM,assembly,cars,1,260
460,IHM,assembly,cars,2,675
460,IHM,assembly,cars,12,100
460,IHM,assembly,cars,11,225
460,IHM,assembly,cars,4,390
460,IHM,assembly,busses,4,270
460,IHM,assembly,trucks,4,240
460,IHM,assembly,trucks,3,648
460,IHM,assembly,trucks,14,352
460,IHM,runtime,cars,1,260
460,IHM,runtime,cars,2,675
460,IHM,runtime,cars,12,100
460,IHM,runtime,cars,11,225
460,IHM,runtime,cars,4,900
460,IHM,runtime,cars,3,650
460,IHM,runtime,cars,14,1100
460,IHM,runtime,cars,15,900
460,IHM,runtime,cars,16,100
460,IHM,runtime,busses,16,270
460,IHM,runtime,trucks,16,400
460,IHM,disassembly,cars,1,260
460,IHM,disassembly,cars,2,675
460,IHM,disassembly,cars,12,100
460,IHM,disassembly,cars,11,225
460,IHM,disassembly,cars,4,70
460,IHM,disassembly,busses,4,210
460,IHM,disassembly,trucks,4,620
460,IHM,disassembly,trucks,3,380
461,IHM,assembly,cars,1,260
461,IHM,assembly,cars,2,675
461,IHM,assembly,cars,3,425
461,IHM,assembly,busses,3,225
461,IHM,assembly,busses,11,15
461,IHM,assembly,trucks,11,208
461,IHM,assembly,trucks,12,100
461,IHM,assembly,trucks,4,692
461,IHM,runtime,cars,1,260
461,IHM,runtime,cars,2,675
461,IHM,runtime,cars,3,650
461,IHM,runtime,cars,11,225
461,IHM,runtime,cars,12,100
461,IHM,runtime,cars,4,900
461,IHM,runtime,cars,14,1100
461,IHM,runtime,cars,15,630
461,IHM,runtime,busses,15,240
461,IHM,runtime,trucks,15,28
461,IHM,runtime,trucks,5,332
461,IHM,disassembly,cars,1,260
461,IHM,disassembly,cars,2,675
461,IHM,disassembly,cars,3,385
461,IHM,disassembly,busses,3,210
461,IHM,disassembly,trucks,3,52
461,IHM,disassembly,trucks,11,224
461,IHM,disassembly,trucks,12,100
461,IHM,disassembly,trucks,4,624
462,Performance Days,assembly,cars,4,310
462,Performance Days,assembly,busses,4,60
462,Performance Days,assembly,trucks,4,240
462,Performance Days,runtime,cars,4,900
462,Performance Days,runtime,cars,5,380
462,Performance Days,runtime,busses,5,60
462,Performance Days,runtime,trucks,5,120
462,Performance Days,disassembly,cars,4,300
462,Performance Days,disassembly,busses,4,60
462,Performance Days,disassembly,trucks,4,240
463,LOPEC,assembly,cars,4,480
463,LOPEC,assembly,busses,4,90
463,LOPEC,assembly,trucks,4,328
463,LOPEC,assembly,trucks,5,32
463,LOPEC,runtime,cars,4,276
463,LOPEC,runtime,cars,5,974
463,LOPEC,runtime,busses,5,60
463,LOPEC,runtime,trucks,5,120
463,LOPEC,disassembly,cars,4,300
463,LOPEC,disassembly,cars,5,30
463,LOPEC,disassembly,busses,5,60
463,LOPEC,disassembly,trucks,5,240
465,ceramitec,assembly,cars,4,900
465,ceramitec,assembly,cars,5,210
465,ceramitec,assembly,busses,5,180
465,ceramitec,assembly,trucks,5,840
465,ceramitec,runtime,cars,4,900
465,ceramitec,runtime,cars,5,1500
465,ceramitec,runtime,cars,16,600
465,ceramitec,runtime,busses,16,180
465,ceramitec,runtime,trucks,16,240
465,ceramitec,disassembly,cars,4,820
465,ceramitec,disassembly,busses,4,78
465,ceramitec,disassembly,busses,5,42
465,ceramitec,disassembly,trucks,5,600
466,analytica,assembly,cars,1,260
466,analytica,assembly,cars,2,675
466,analytica,assembly,cars,12,100
466,analytica,assembly,cars,11,215
466,analytica,assembly,busses,11,9
466,analytica,assembly,busses,4,201
466,analytica,assembly,trucks,4,696
466,analytica,assembly,trucks,3,224
466,analytica,runtime,cars,1,260
466,analytica,runtime,cars,2,675
466,analytica,runtime,cars,12,100
466,analytica,runtime,cars,11,225
466,analytica,runtime,cars,3,650
466,analytica,runtime,cars,14,1100
466,analytica,runtime,cars,15,900
466,analytica,runtime,cars,16,110
466,analytica,runtime,cars,17,120
466,analytica,runtime,busses,17,240
466,analytica,runtime,trucks,17,360
466,analytica,disassembly,cars,1,260
466,analytica,disassembly,cars,2,675
466,analytica,disassembly,cars,12,95
466,analytica,disassembly,busses,12,3
466,analytica,disassembly,busses,11,177
466,analytica,disassembly,trucks,11,48
466,analytica,disassembly,trucks,3,648
466,analytica,disassembly,trucks,14,64
468,BLOCKER Carwash-Expo,assembly,cars,1,260
468,BLOCKER Carwash-Expo,assembly,cars,2,460
468,BLOCKER Carwash-Expo,assembly,busses,2,120
468,BLOCKER Carwash-Expo,assembly,trucks,2,92
468,BLOCKER Carwash-Expo,assembly,trucks,12,100
468,BLOCKER Carwash-Expo,assembly,trucks,11,224
468,BLOCKER Carwash-Expo,assembly,trucks,4,104
468,BLOCKER Carwash-Expo,runtime,cars,1,260
468,BLOCKER Carwash-Expo,runtime,cars,2,675
468,BLOCKER Carwash-Expo,runtime,cars,12,100
468,BLOCKER Carwash-Expo,runtime,cars,11,225
468,BLOCKER Carwash-Expo,runtime,cars,4,850
468,BLOCKER Carwash-Expo,runtime,busses,4,48
468,BLOCKER Carwash-Expo,runtime,busses,3,72
468,BLOCKER Carwash-Expo,runtime,trucks,3,160
468,BLOCKER Carwash-Expo,disassembly,cars,1,260
468,BLOCKER Carwash-Expo,disassembly,cars,2,320
468,BLOCKER Carwash-Expo,disassembly,busses,2,90
468,BLOCKER Carwash-Expo,disassembly,trucks,2,264
468,BLOCKER Carwash-Expo,disassembly,trucks,12,100
468,BLOCKER Carwash-Expo,disassembly,trucks,11,76
469,OutDoor by ISPO,assembly,cars,1,260
469,OutDoor by ISPO,assembly,cars,2,675
469,OutDoor by ISPO,assembly,cars,12,100
469,OutDoor by ISPO,assembly,cars,11,225
469,OutDoor by ISPO,assembly,cars,4,900
469,OutDoor by ISPO,assembly,cars,3,20
469,OutDoor by ISPO,assembly,busses,3,360
469,OutDoor by ISPO,assembly,trucks,3,268
469,OutDoor by ISPO,assembly,trucks,14,1100
469,OutDoor by ISPO,assembly,trucks,15,272
469,OutDoor by ISPO,runtime,cars,1,260
469,OutDoor by ISPO,runtime,cars,2,675
469,OutDoor by ISPO,runtime,cars,12,100
469,OutDoor by ISPO,runtime,cars,11,225
469,OutDoor by ISPO,runtime,cars,4,900
469,OutDoor by ISPO,runtime,cars,3,650
469,OutDoor by ISPO,runtime,cars,14,1050
469,OutDoor by ISPO,runtime,busses,14,48
469,OutDoor by ISPO,runtime,busses,15,162
469,OutDoor by ISPO,runtime,trucks,15,320
469,OutDoor by ISPO,disassembly,cars,1,260
469,OutDoor by ISPO,disassembly,cars,2,675
469,OutDoor by ISPO,disassembly,cars,12,100
469,OutDoor by ISPO,disassembly,cars,11,145
469,OutDoor by ISPO,disassembly,busses,11,78
469,OutDoor by ISPO,disassembly,busses,4,102
469,OutDoor by ISPO,disassembly,trucks,4,796
469,OutDoor by ISPO,disassembly,trucks,3,84
470,The smarter E Europe,assembly,cars,5,1500
470,The smarter E Europe,assembly,cars,6,575
470,The smarter E Europe,assembly,cars,7,750
470,The smarter E Europe,assembly,cars,8,800
470,The smarter E Europe,assembly,cars,9,70
470,The smarter E Europe,assembly,cars,10,900
470,The smarter E Europe,assembly,cars,4,565
470,The smarter E Europe,assembly,busses,4,333
470,The smarter E Europe,assembly,busses,19,537
470,The smarter E Europe,assembly,trucks,19,692
470,The smarter E Europe,assembly,trucks,18,1340
470,The smarter E Europe,assembly,trucks,3,648
470,The smarter E Europe,assembly,trucks,17,1200
470,The smarter E Europe,runtime,cars,5,1500
470,The smarter E Europe,runtime,cars,6,575
470,The smarter E Europe,runtime,cars,7,750
470,The smarter E Europe,runtime,cars,8,800
470,The smarter E Europe,runtime,cars,9,70
470,The smarter E Europe,runtime,cars,10,900
470,The smarter E Europe,runtime,cars,4,900
470,The smarter E Europe,runtime,cars,19,1230
470,The smarter E Europe,runtime,cars,18,1340
470,The smarter E Europe,runtime,cars,3,650
470,The smarter E Europe,runtime,cars,17,1340
470,The smarter E Europe,runtime,cars,16,1130
470,The smarter E Europe,runtime,cars,15,900
470,The smarter E Europe,runtime,cars,14,285
470,The smarter E Europe,runtime,busses,14,690
470,The smarter E Europe,runtime,trucks,14,124
470,The smarter E Europe,runtime,trucks,20,916
470,The smarter E Europe,disassembly,cars,5,1500
470,The smarter E Europe,disassembly,cars,6,575
470,The smarter E Europe,disassembly,cars,7,750
470,The smarter E Europe,disassembly,cars,8,275
470,The smarter E Europe,disassembly,busses,8,510
470,The smarter E Europe,disassembly,trucks,8,12
470,The smarter E Europe,disassembly,trucks,9,68
470,The smarter E Europe,disassembly,trucks,10,900
470,The smarter E Europe,disassembly,trucks,4,900
470,The smarter E Europe,disassembly,trucks,19,440
471,Trendset Juli,assembly,cars,4,900
471,Trendset Juli,assembly,cars,5,730
471,Trendset Juli,assembly,busses,5,270
471,Trendset Juli,assembly,trucks,5,500
471,Trendset Juli,assembly,trucks,16,700
471,Trendset Juli,runtime,cars,4,900
471,Trendset Juli,runtime,cars,5,1500
471,Trendset Juli,runtime,cars,16,740
471,Trendset Juli,runtime,busses,16,180
471,Trendset Juli,runtime,trucks,16,208
471,Trendset Juli,runtime,trucks,14,32
471,Trendset Juli,disassembly,cars,4,900
471,Trendset Juli,disassembly,cars,5,380
471,Trendset Juli,disassembly,busses,5,210
471,Trendset Juli,disassembly,trucks,5,908
471,Trendset Juli,disassembly,trucks,16,52
472,BLOCKER B2B Messe HINTE,assembly,cars,1,260
472,BLOCKER B2B Messe HINTE,assembly,cars,2,260
472,BLOCKER B2B Messe HINTE,assembly,busses,2,90
472,BLOCKER B2B Messe HINTE,assembly,trucks,2,324
472,BLOCKER B2B Messe HINTE,assembly,trucks,3,76
472,BLOCKER B2B Messe HINTE,runtime,cars,1,260
472,BLOCKER B2B Messe HINTE,runtime,cars,2,675
472,BLOCKER B2B Messe HINTE,runtime,cars,3,650
472,BLOCKER B2B Messe HINTE,runtime,cars,11,225
472,BLOCKER B2B Messe HINTE,runtime,cars,12,100
472,BLOCKER B2B Messe HINTE,runtime,cars,4,900
472,BLOCKER B2B Messe HINTE,runtime,cars,14,90
472,BLOCKER B2B Messe HINTE,runtime,busses,14,150
472,BLOCKER B2B Messe HINTE,runtime,trucks,14,240
472,BLOCKER B2B Messe HINTE,disassembly,cars,1,260
472,BLOCKER B2B Messe HINTE,disassembly,cars,2,675
472,BLOCKER B2B Messe HINTE,disassembly,cars,3,115
472,BLOCKER B2B Messe HINTE,disassembly,busses,3,180
472,BLOCKER B2B Messe HINTE,disassembly,trucks,3,352
472,BLOCKER B2B Messe HINTE,disassembly,trucks,11,224
472,BLOCKER B2B Messe HINTE,disassembly,trucks,12,100
472,BLOCKER B2B Messe HINTE,disassembly,trucks,4,124
473,EXPOPHARM,assembly,cars,4,900
473,EXPOPHARM,assembly,cars,5,230
473,EXPOPHARM,assembly,busses,5,180
473,EXPOPHARM,assembly,trucks,5,840
473,EXPOPHARM,runtime,cars,4,900
473,EXPOPHARM,runtime,cars,5,660
473,EXPOPHARM,runtime,busses,5,90
473,EXPOPHARM,runtime,trucks,5,120
473,EXPOPHARM,disassembly,cars,4,810
473,EXPOPHARM,disassembly,busses,4,90
473,EXPOPHARM,disassembly,busses,5,30
473,EXPOPHARM,disassembly,trucks,5,600
474,EXPO REAL,assembly,cars,1,260
474,EXPO REAL,assembly,cars,2,675
474,EXPO REAL,assembly,cars,3,45
474,EXPO REAL,assembly,busses,3,150
474,EXPO REAL,assembly,trucks,3,452
474,EXPO REAL,assembly,trucks,11,224
474,EXPO REAL,assembly,trucks,12,44
474,EXPO REAL,runtime,cars,1,260
474,EXPO REAL,runtime,cars,2,675
474,EXPO REAL,runtime,cars,3,650
474,EXPO REAL,runtime,cars,11,225
474,EXPO REAL,runtime,cars,12,100
474,EXPO REAL,runtime,cars,4,900
474,EXPO REAL,runtime,cars,14,1100
474,EXPO REAL,runtime,cars,15,900
474,EXPO REAL,runtime,cars,5,1500
474,EXPO REAL,runtime,cars,16,1120
474,EXPO REAL,runtime,busses,16,9
474,EXPO REAL,runtime,busses,6,411
474,EXPO REAL,runtime,trucks,6,164
474,EXPO REAL,runtime,trucks,17,436
474,EXPO REAL,disassembly,cars,1,260
474,EXPO REAL,disassembly,cars,2,675
474,EXPO REAL,disassembly,cars,3,650
474,EXPO REAL,disassembly,cars,11,75
474,EXPO REAL,disassembly,busses,11,150
474,EXPO REAL,disassembly,busses,12,99
474,EXPO REAL,disassembly,busses,4,21
474,EXPO REAL,disassembly,trucks,4,876
474,EXPO REAL,disassembly,trucks,14,364
475,Performance Days,assembly,cars,5,430
475,Performance Days,assembly,busses,5,60
475,Performance Days,assembly,trucks,5,320
475,Performance Days,runtime,cars,5,1210
475,Performance Days,runtime,busses,5,60
475,Performance Days,runtime,trucks,5,80
475,Performance Days,disassembly,cars,5,430
475,Performance Days,disassembly,busses,5,60
475,Performance Days,disassembly,trucks,5,320
476,eMove360°,assembly,cars,1,140
476,eMove360°,assembly,busses,1,30
476,eMove360°,assembly,trucks,1,80
476,eMove360°,runtime,cars,1,40
476,eMove360°,disassembly,cars,1,10
477,Wessels & Müller,assembly,cars,5,890
477,Wessels & Müller,assembly,busses,5,150
477,Wessels & Müller,assembly,trucks,5,460
477,Wessels & Müller,assembly,trucks,6,220
477,Wessels & Müller,runtime,cars,5,1500
477,Wessels & Müller,runtime,cars,6,575
477,Wessels & Müller,runtime,cars,7,295
477,Wessels & Müller,runtime,busses,7,120
477,Wessels & Müller,runtime,trucks,7,200
477,Wessels & Müller,disassembly,cars,5,590
477,Wessels & Müller,disassembly,busses,5,90
477,Wessels & Müller,disassembly,trucks,5,440
478,BIG,assembly,cars,1,80
478,BIG,assembly,trucks,1,80
478,BIG,runtime,cars,1,170
478,BIG,disassembly,cars,1,40
478,BIG,disassembly,trucks,1,40
480,The Munich Show - Mineralientage München,assembly,cars,5,570
480,The Munich Show - Mineralientage München,assembly,busses,5,90
480,The Munich Show - Mineralientage München,assembly,trucks,5,440
480,The Munich Show - Mineralientage München,runtime,cars,5,1500
480,The Munich Show - Mineralientage München,runtime,cars,6,575
480,The Munich Show - Mineralientage München,runtime,cars,7,750
480,The Munich Show - Mineralientage München,runtime,cars,8,135
480,The Munich Show - Mineralientage München,runtime,busses,8,150
480,The Munich Show - Mineralientage München,runtime,trucks,8,240
480,The Munich Show - Mineralientage München,disassembly,cars,5,1180
480,The Munich Show - Mineralientage München,disassembly,busses,5,180
480,The Munich Show - Mineralientage München,disassembly,trucks,5,140
480,The Munich Show - Mineralientage München,disassembly,trucks,6,572
480,The Munich Show - Mineralientage München,disassembly,trucks,7,168
481,BEAUTY FORUM,assembly,cars,5,570
481,BEAUTY FORUM,assembly,busses,5,90
481,BEAUTY FORUM,assembly,trucks,5,440
481,BEAUTY FORUM,runtime,cars,5,1480
481,BEAUTY FORUM,runtime,busses,5,18
481,BEAUTY FORUM,runtime,busses,6,72
481,BEAUTY FORUM,runtime,trucks,6,120
481,BEAUTY FORUM,disassembly,cars,6,3
481,BEAUTY FORUM,disassembly,cars,7,407
481,BEAUTY FORUM,disassembly,busses,7,60
481,BEAUTY FORUM,disassembly,trucks,7,112
481,BEAUTY FORUM,disassembly,trucks,8,208
482,electronica,assembly,cars,1,260
482,electronica,assembly,cars,2,675
482,electronica,assembly,cars,3,650
482,electronica,assembly,cars,11,225
482,electronica,assembly,cars,12,100
482,electronica,assembly,cars,4,140
482,electronica,assembly,busses,4,330
482,electronica,assembly,trucks,4,428
482,electronica,assembly,trucks,14,1092
482,electronica,runtime,cars,1,260
482,electronica,runtime,cars,2,675
482,electronica,runtime,cars,3,650
482,electronica,runtime,cars,11,225
482,electronica,runtime,cars,12,100
482,electronica,runtime,cars,4,900
482,electronica,runtime,cars,14,1100
482,electronica,runtime,cars,15,900
482,electronica,runtime,cars,5,1500
482,electronica,runtime,cars,16,990
482,electronica,runtime,busses,16,138
482,electronica,runtime,busses,6,282
482,electronica,runtime,trucks,6,292
482,electronica,runtime,trucks,17,308
482,electronica,disassembly,cars,1,260
482,electronica,disassembly,cars,2,675
482,electronica,disassembly,cars,3,650
482,electronica,disassembly,cars,11,225
482,electronica,disassembly,cars,12,100
482,electronica,disassembly,cars,4,900
482,electronica,disassembly,cars,14,1100
482,electronica,disassembly,cars,15,740
482,electronica,disassembly,busses,15,159
482,electronica,disassembly,busses,5,621
482,electronica,disassembly,trucks,5,876
482,electronica,disassembly,trucks,16,1128
482,electronica,disassembly,trucks,6,572
482,electronica,disassembly,trucks,17,904
483,SEMICON Europa,assembly,cars,5,190
483,SEMICON Europa,assembly,busses,5,30
483,SEMICON Europa,assembly,trucks,5,160
483,SEMICON Europa,runtime,cars,6,1
483,SEMICON Europa,runtime,cars,7,519
483,SEMICON Europa,runtime,busses,7,30
483,SEMICON Europa,runtime,trucks,7,40
483,SEMICON Europa,disassembly,cars,5,160
483,SEMICON Europa,disassembly,busses,5,30
483,SEMICON Europa,disassembly,trucks,5,120
484,HEIM + HANDWERK,assembly,cars,1,260
484,HEIM + HANDWERK,assembly,cars,2,675
484,HEIM + HANDWERK,assembly,cars,3,495
484,HEIM + HANDWERK,assembly,busses,3,153
484,HEIM + HANDWERK,assembly,busses,11,87
484,HEIM + HANDWERK,assembly,trucks,11,136
484,HEIM + HANDWERK,assembly,trucks,12,100
484,HEIM + HANDWERK,assembly,trucks,4,844
484,HEIM + HANDWERK,runtime,cars,1,260
484,HEIM + HANDWERK,runtime,cars,2,675
484,HEIM + HANDWERK,runtime,cars,3,650
484,HEIM + HANDWERK,runtime,cars,11,225
484,HEIM + HANDWERK,runtime,cars,12,100
484,HEIM + HANDWERK,runtime,cars,4,900
484,HEIM + HANDWERK,runtime,cars,14,1100
484,HEIM + HANDWERK,runtime,cars,15,270
484,HEIM + HANDWERK,runtime,busses,15,240
484,HEIM + HANDWERK,runtime,trucks,15,360
484,HEIM + HANDWERK,disassembly,cars,1,260
484,HEIM + HANDWERK,disassembly,cars,2,675
484,HEIM + HANDWERK,disassembly,cars,3,525
484,HEIM + HANDWERK,disassembly,busses,3,123
484,HEIM + HANDWERK,disassembly,busses,11,117
484,HEIM + HANDWERK,disassembly,trucks,11,108
484,HEIM + HANDWERK,disassembly,trucks,12,100
